,index,date,amount,transaction_id,rate,flat_fee,product
49682,39861,26/09/2022 15:16:44,284,pos_1664205404237026284,0.01,2.0,pos
49683,67865,13/11/2022 19:03:12,203,pos_1668366191774268203,0.01,2.0,pos
49684,54055,26/11/2022 17:26:16,193,pos_1669483576023792193,0.01,2.0,pos
49685,11002,24/01/2022 11:42:16,38,pos_1643024535503855038,0.01,2.0,pos
49686,8734,16/12/2021 16:16:30,24,pos_1639671389502305024,0.01,2.0,pos
49687,123997,17/07/2021 11:31:37,444,pp_1626521497270522444,0.025,2.0,pp
49688,784,08/03/2021 12:17:54,51,pos_1615205874498719051,0.01,2.0,pos
49689,135757,09/08/2022 11:36:58,578,pp_1660045018097947578,0.025,2.0,pp
49690,87648,12/05/2021 06:44:13,1573,pr_1620801853121458573,0.03,0.0,pr
49691,94670,03/10/2021 11:13:59,797,pr_1633259638578205797,0.03,0.0,pr
49692,20494,19/05/2022 11:27:20,204,pos_1652959639990331204,0.01,2.0,pos
49693,4395,30/08/2021 13:42:23,145,pos_1630330942611494145,0.01,2.0,pos
49694,91995,11/08/2021 13:45:46,1112,pr_1628689546303925112,0.03,0.0,pr
49695,61678,17/10/2022 10:04:52,148,pos_1666001091808700148,0.01,2.0,pos
49696,64748,30/10/2022 19:54:21,151,pos_1667159661069981151,0.01,2.0,pos
49697,51707,18/11/2022 00:19:37,82,pos_1668730777276090082,0.01,2.0,pos
49698,78089,19/12/2022 04:35:36,221,pos_1671424535729098221,0.01,2.0,pos
49699,25840,02/07/2022 14:07:42,211,pos_1656770861838923211,0.01,2.0,pos
49700,55061,30/11/2022 03:31:11,161,pos_1669779071101914161,0.01,2.0,pos
49701,113028,12/08/2022 05:46:46,919,pr_1660283205912908919,0.03,0.0,pr
49702,126501,19/11/2021 21:57:43,685,pp_1637359063378043685,0.025,2.0,pp
49703,97149,20/11/2021 11:17:37,118,pr_1637407057098148118,0.03,0.0,pr
49704,11630,03/02/2022 15:10:25,167,pos_1643901024582572167,0.01,2.0,pos
49705,14160,12/03/2022 11:24:17,10,pos_1647084256789448010,0.01,2.0,pos
49706,82216,08/01/2021 11:20:23,2756,pr_1610104822604621756,0.03,0.0,pr
49707,39871,26/09/2022 02:13:24,183,pos_1664158403882296183,0.01,2.0,pos
49708,141606,21/12/2022 01:24:58,329,pp_1671585897640837329,0.025,2.0,pp
49709,15263,26/03/2022 14:42:10,278,pos_1648305730044746278,0.01,2.0,pos
49710,107916,23/05/2022 14:56:38,586,pr_1653317797783231586,0.03,0.0,pr
49711,57954,29/09/2022 15:59:44,283,pos_1664467183823882283,0.01,2.0,pos
49712,9605,31/12/2021 21:00:56,111,pos_1640984455618540111,0.01,2.0,pos
49713,99676,06/01/2022 10:50:14,1427,pr_1641466213893263427,0.03,0.0,pr
49714,104491,01/04/2022 10:26:51,514,pr_1648808810978209514,0.03,0.0,pr
49715,2408,13/06/2021 13:50:24,117,pos_1623592223608911117,0.01,2.0,pos
49716,94760,05/10/2021 10:47:15,3473,pr_1633430835246365473,0.03,0.0,pr
49717,81516,30/12/2022 17:55:11,108,pos_1672422910595078108,0.01,2.0,pos
49718,3995,16/08/2021 13:52:11,154,pos_1629121931184955154,0.01,2.0,pos
49719,37878,15/09/2022 09:06:26,195,pos_1663232785849840195,,,pos
49720,56322,04/12/2022 01:50:01,256,pos_1670118601447799256,0.01,2.0,pos
49721,137979,24/09/2022 12:17:03,1424,pp_1664021823246361424,0.025,2.0,pp
49722,65497,03/11/2022 12:28:27,227,pos_1667478506671168227,0.01,2.0,pos
49723,45098,20/10/2022 07:10:46,171,pos_1666249845522171171,0.01,2.0,pos
49724,53548,25/11/2022 17:49:16,239,pos_1669398556366191239,0.01,2.0,pos
49725,7678,24/11/2021 10:35:32,90,pos_1637750131910474090,0.01,2.0,pos
49726,11935,08/02/2022 17:35:50,55,pos_1644341750205711055,0.01,2.0,pos
49727,25501,30/06/2022 11:10:24,113,pos_1656587424306158113,0.01,2.0,pos
49728,85487,25/03/2021 11:02:26,782,pr_1616670145510153782,0.03,0.0,pr
49729,25574,30/06/2022 03:16:53,206,pos_1656559013200134206,0.01,2.0,pos
49730,68216,14/11/2022 14:33:16,152,pos_1668436395984323152,0.01,2.0,pos
49731,115098,16/09/2022 10:37:32,932,pr_1663324652150410932,0.03,0.0,pr
49732,126526,20/11/2021 14:48:17,1609,pp_1637419697281654609,0.025,2.0,pp
49733,109778,22/06/2022 17:18:41,623,pr_1655918320655616623,0.03,0.0,pr
49734,43361,12/10/2022 11:57:28,359,pos_1665575847913081359,0.01,2.0,pos
49735,16483,09/04/2022 13:33:10,332,pos_1649511189575449332,0.01,2.0,pos
49736,43028,11/10/2022 14:24:21,162,pos_1665498260900397162,0.01,2.0,pos
49737,105627,19/04/2022 13:19:41,225,pr_1650374380654991225,0.03,0.0,pr
49738,128909,24/02/2022 15:09:55,1610,pp_1645715395207172610,0.025,2.0,pp
49739,40059,27/09/2022 02:27:34,51,pos_1664245653515442051,0.01,2.0,pos
49740,119265,28/11/2022 03:23:08,2107,pr_1669605788011621107,0.03,0.0,pr
49741,128634,17/02/2022 11:50:18,528,pp_1645098618321647528,0.025,2.0,pp
49742,117134,19/10/2022 04:28:46,784,pr_1666153725576372784,0.03,0.0,pr
49743,132216,15/05/2022 03:19:13,3212,pp_1652584753436093212,0.025,2.0,pp
49744,75746,11/12/2022 07:10:01,128,pos_1670742600551327128,0.01,2.0,pos
49745,7896,28/11/2021 06:38:38,136,pos_1638081518040130136,0.01,2.0,pos
49746,118343,12/11/2022 02:51:56,175,pr_1668221516366072175,0.03,0.0,pr
49747,97386,24/11/2021 10:03:18,652,pr_1637748197649369652,0.03,0.0,pr
49748,118393,13/11/2022 04:38:01,183,pr_1668314280783562183,0.03,0.0,pr
49749,124654,21/08/2021 09:32:01,1394,pp_1629538320733327394,0.025,2.0,pp
49750,484,12/02/2021 12:03:58,194,pos_1613131437768917194,0.01,2.0,pos
49751,82201,08/01/2021 06:41:12,769,pr_1610088072288538769,0.03,0.0,pr
49752,12083,10/02/2022 05:07:41,90,pos_1644469661104280090,0.01,2.0,pos
49753,4813,12/09/2021 14:45:46,5,pos_1631457946418094005,0.01,2.0,pos
49754,4973,17/09/2021 16:24:04,147,pos_1631895843738265147,0.01,2.0,pos
49755,81175,29/12/2022 19:05:58,111,pos_1672340757638521111,0.01,2.0,pos
49756,99472,03/01/2022 07:29:16,1904,pr_1641194956271181904,0.03,0.0,pr
49757,32880,18/08/2022 09:59:12,299,pos_1660816752009480299,0.01,2.0,pos
49758,5616,05/10/2021 04:41:13,129,pos_1633408872828293129,0.01,2.0,pos
49759,36622,09/09/2022 12:14:24,201,pos_1662725663580422201,0.01,2.0,pos
49760,87578,11/05/2021 08:36:02,1278,pr_1620722161531260278,0.03,0.0,pr
49761,59085,05/10/2022 20:54:12,373,pos_1665003252064825373,0.01,2.0,pos
49762,134063,29/06/2022 00:15:18,2377,pp_1656461718110759377,0.025,2.0,pp
49763,80890,28/12/2022 12:06:40,208,pos_1672229199623459208,0.01,2.0,pos
49764,71027,25/11/2022 07:08:32,252,pos_1669360111749018252,0.01,2.0,pos
49765,125537,04/10/2021 10:14:26,970,pp_1633342466320565970,0.025,2.0,pp
49766,79034,22/12/2022 12:50:41,231,pos_1671713441095011231,0.01,2.0,pos
49767,10130,09/01/2022 15:23:26,286,pos_1641741805888808286,0.01,2.0,pos
49768,80471,27/12/2022 13:44:40,154,pos_1672148679905429154,0.01,2.0,pos
49769,39353,23/09/2022 03:50:01,82,pos_1663905000678269082,0.01,2.0,pos
49770,115111,16/09/2022 14:27:33,276,pr_1663338453083529276,0.03,0.0,pr
49771,69134,18/11/2022 04:50:57,282,pos_1668747056662737282,0.01,2.0,pos
49772,89325,18/06/2021 17:15:28,924,pr_1624036527613122924,0.03,0.0,pr
49773,71083,25/11/2022 05:18:56,97,pos_1669353535632553097,0.01,2.0,pos
49774,57720,28/09/2022 12:58:19,85,pos_1664369898887858085,0.01,2.0,pos
49775,66167,06/11/2022 17:10:21,242,pos_1667754620797705242,0.01,2.0,pos
49776,54243,27/11/2022 16:27:21,95,pos_1669566440725513095,0.01,2.0,pos
49777,138230,29/09/2022 20:10:54,127,pp_1664482253910305127,0.025,2.0,pp
49778,3774,09/08/2021 09:46:57,193,pos_1628502417242186193,0.01,2.0,pos
49779,23569,15/06/2022 11:27:15,190,pos_1655292434737329190,0.01,2.0,pos
49780,102463,27/02/2022 10:40:21,60,pr_1645958421492129060,0.03,0.0,pr
49781,127268,23/12/2021 13:42:46,3072,pp_1640266965588141072,0.025,2.0,pp
49782,41537,04/10/2022 07:10:08,128,pos_1664867408382426128,0.01,2.0,pos
49783,126228,05/11/2021 05:19:55,1306,pp_1636089594726438306,0.025,2.0,pp
49784,89282,17/06/2021 12:13:39,1512,pr_1623932018755695512,0.03,0.0,pr
49785,54814,29/11/2022 07:41:54,223,pos_1669707713531320223,0.01,2.0,pos
49786,115638,25/09/2022 12:13:56,404,pr_1664108036144812404,0.03,0.0,pr
49787,106027,25/04/2022 09:00:02,1945,pr_1650877202463181945,0.03,0.0,pr
49788,125542,04/10/2021 09:31:16,918,pp_1633339875848223918,0.025,2.0,pp
49789,31967,12/08/2022 12:01:41,78,pos_1660305701401708078,0.01,2.0,pos
49790,135335,29/07/2022 22:44:22,1848,pp_1659134661873440848,0.025,2.0,pp
49791,122303,03/04/2021 10:29:44,2468,pp_1617445784094290468,0.025,2.0,pp
49792,84436,01/03/2021 09:06:20,525,pr_1614589579907020525,0.03,0.0,pr
49793,17377,18/04/2022 22:21:38,260,pos_1650320497559241260,0.01,2.0,pos
49794,128586,15/02/2022 07:56:07,919,pp_1644911767178865919,0.025,2.0,pp
49795,26187,05/07/2022 06:14:36,32,pos_1657001676021492032,0.01,2.0,pos
49796,62069,19/10/2022 19:26:03,186,pos_1666207562731385186,0.01,2.0,pos
49797,28635,22/07/2022 04:17:39,60,pos_1658463459109908060,0.01,2.0,pos
49798,48063,02/11/2022 11:56:09,95,pos_1667390169487956095,0.01,2.0,pos
49799,31808,11/08/2022 15:37:37,133,pos_1660232257166261133,0.01,2.0,pos
49800,74007,06/12/2022 13:50:35,137,pos_1670334634569038137,0.01,2.0,pos
49801,48849,06/11/2022 11:15:55,314,pos_1667733355038853314,0.01,2.0,pos
49802,67358,11/11/2022 15:56:09,60,pos_1668182168591912060,0.01,2.0,pos
49803,87893,17/05/2021 11:16:29,1728,pr_1621250189034090728,0.03,0.0,pr
49804,8731,16/12/2021 14:22:50,27,pos_1639664570303282027,0.01,2.0,pos
49805,49354,08/11/2022 16:33:40,107,pos_1667925219529399107,0.01,2.0,pos
49806,36686,09/09/2022 17:35:22,199,pos_1662744922187238199,0.01,2.0,pos
49807,122880,11/05/2021 11:34:43,1014,pp_1620732883064808014,0.025,2.0,pp
49808,17478,19/04/2022 12:28:30,82,pos_1650371309681639082,0.01,2.0,pos
49809,55756,03/12/2022 06:09:04,151,pos_1670047743500613151,0.01,2.0,pos
49810,38166,17/09/2022 07:20:13,315,pos_1663399212875970315,,,pos
49811,33851,24/08/2022 04:17:23,54,pos_1661314642528119054,0.01,2.0,pos
49812,8611,13/12/2021 10:36:59,111,pos_1639391819084629111,0.01,2.0,pos
49813,105110,10/04/2022 16:57:55,995,pr_1649609875092911995,0.03,0.0,pr
49814,67044,09/11/2022 19:53:43,199,pos_1668023622923560199,0.01,2.0,pos
49815,16351,07/04/2022 11:26:36,125,pos_1649330795567172125,0.01,2.0,pos
49816,76759,15/12/2022 16:07:28,139,pos_1671120448004334139,0.01,2.0,pos
49817,102437,26/02/2022 21:45:57,1873,pr_1645911957129680873,0.03,0.0,pr
49818,5286,27/09/2021 22:38:40,218,pos_1632782319650524218,0.01,2.0,pos
49819,2697,26/06/2021 10:49:46,210,pos_1624704586324243210,0.01,2.0,pos
49820,113056,13/08/2022 07:29:35,724,pr_1660375774627650724,0.03,0.0,pr
49821,37488,13/09/2022 13:00:25,189,pos_1663074024677015189,0.01,2.0,pos
49822,59918,09/10/2022 05:46:05,224,pos_1665294365383732224,0.01,2.0,pos
49823,39354,23/09/2022 05:12:24,237,pos_1663909943818429237,0.01,2.0,pos
49824,96759,13/11/2021 19:47:13,482,pr_1636832832648150482,0.03,0.0,pr
49825,43370,12/10/2022 06:39:13,179,pos_1665556753314189179,0.01,2.0,pos
49826,95253,14/10/2021 16:39:54,1306,pr_1634229594368871306,0.03,0.0,pr
49827,40165,28/09/2022 12:17:54,59,pos_1664367474454643059,0.01,2.0,pos
49828,110944,11/07/2022 07:49:28,34,pr_1657525768251054034,0.03,0.0,pr
49829,87750,14/05/2021 13:34:49,394,pr_1620999288814332394,0.03,0.0,pr
49830,137697,17/09/2022 17:08:52,202,pp_1663434531545469202,0.025,2.0,pp
49831,3374,25/07/2021 06:03:21,15,pos_1627193001230896015,0.01,2.0,pos
49832,76978,15/12/2022 09:23:19,13,pos_1671096199115960013,0.01,2.0,pos
49833,74763,08/12/2022 18:36:46,111,pos_1670524606262383111,0.01,2.0,pos
49834,5741,09/10/2021 18:36:51,228,pos_1633804611477670228,0.01,2.0,pos
49835,124253,31/07/2021 07:29:41,1060,pp_1627716580799956060,0.025,2.0,pp
49836,97113,20/11/2021 10:31:48,69,pr_1637404307575899069,0.03,0.0,pr
49837,140887,04/12/2022 05:02:29,1415,pp_1670130149270090415,0.025,2.0,pp
49838,68746,17/11/2022 15:35:58,345,pos_1668699357651168345,0.01,2.0,pos
49839,36063,06/09/2022 20:54:08,123,pos_1662497647793056123,0.01,2.0,pos
49840,130835,15/04/2022 19:19:31,677,pp_1650050371389218677,0.025,2.0,pp
49841,128699,19/02/2022 13:04:37,1963,pp_1645275876555179963,0.025,2.0,pp
49842,474,11/02/2021 19:58:31,65,pos_1613073511394404065,0.01,2.0,pos
49843,28350,20/07/2022 11:46:01,7,pos_1658317561295303007,0.01,2.0,pos
49844,78441,20/12/2022 18:26:36,190,pos_1671560795878962190,0.01,2.0,pos
49845,124271,01/08/2021 18:13:38,633,pp_1627841618403362633,0.025,2.0,pp
49846,4650,07/09/2021 04:37:11,177,pos_1630989430611331177,0.01,2.0,pos
49847,12284,13/02/2022 09:14:41,270,pos_1644743680834144270,0.01,2.0,pos
49848,134679,13/07/2022 18:12:57,267,pp_1657735977060996267,0.025,2.0,pp
49849,28352,20/07/2022 06:27:34,117,pos_1658298453747906117,0.01,2.0,pos
49850,84649,06/03/2021 10:42:15,719,pr_1615027334687034719,0.03,0.0,pr
49851,5757,09/10/2021 10:31:24,21,pos_1633775483735661021,0.01,2.0,pos
49852,104178,26/03/2022 09:17:26,1112,pr_1648286246457503112,0.03,0.0,pr
49853,15730,31/03/2022 15:11:17,158,pos_1648739476547435158,0.01,2.0,pos
49854,11535,02/02/2022 09:25:45,36,pos_1643793944734307036,0.01,2.0,pos
49855,86036,06/04/2021 06:19:20,1676,pr_1617689959711852676,0.03,0.0,pr
49856,126793,03/12/2021 17:46:19,1552,pp_1638553578621717552,0.025,2.0,pp
49857,35416,02/09/2022 15:34:28,133,pos_1662132868069680133,0.01,2.0,pos
49858,12683,19/02/2022 17:12:23,190,pos_1645290743405858190,0.01,2.0,pos
49859,112432,02/08/2022 01:25:52,399,pr_1659403551915671399,0.03,0.0,pr
49860,64554,30/10/2022 19:18:22,195,pos_1667157502036299195,0.01,2.0,pos
49861,81835,31/12/2022 16:02:12,107,pos_1672502532325178107,0.01,2.0,pos
49862,107615,19/05/2022 02:11:59,89,pr_1652926318620886089,0.03,0.0,pr
49863,124748,26/08/2021 03:57:31,1289,pp_1629950250951329289,0.025,2.0,pp
49864,34750,29/08/2022 16:48:32,100,pos_1661791711652300100,0.01,2.0,pos
49865,83807,14/02/2021 14:46:27,180,pr_1613313986524920180,0.03,0.0,pr
49866,34043,25/08/2022 12:38:31,163,pos_1661431111282947163,0.01,2.0,pos
49867,97314,23/11/2021 07:02:52,1888,pr_1637650971669800888,0.03,0.0,pr
49868,71013,25/11/2022 12:54:00,272,pos_1669380839872024272,0.01,2.0,pos
49869,50026,11/11/2022 05:34:12,124,pos_1668144851656213124,0.01,2.0,pos
49870,78852,22/12/2022 11:19:00,197,pos_1671707940273642197,0.01,2.0,pos
49871,83532,08/02/2021 15:30:57,781,pr_1612798256592523781,0.03,0.0,pr
49872,26363,06/07/2022 09:14:25,199,pos_1657098864875088199,0.01,2.0,pos
49873,31676,11/08/2022 16:28:45,119,pos_1660235324698408119,0.01,2.0,pos
49874,57073,25/09/2022 14:44:21,164,pos_1664117060817131164,0.01,2.0,pos
49875,75235,10/12/2022 01:48:21,11,pos_1670636900709146011,0.01,2.0,pos
49876,73415,04/12/2022 08:34:12,72,pos_1670142852294570072,0.01,2.0,pos
49877,31893,12/08/2022 15:56:48,106,pos_1660319807810238106,0.01,2.0,pos
49878,25740,01/07/2022 06:54:31,90,pos_1656658470653865090,0.01,2.0,pos
49879,72552,30/11/2022 10:02:48,225,pos_1669802567809251225,0.01,2.0,pos
49880,89548,22/06/2021 00:38:30,17,pr_1624322309775293017,0.03,0.0,pr
49881,29437,27/07/2022 17:05:49,215,pos_1658941548758854215,0.01,2.0,pos
49882,78558,21/12/2022 05:25:19,94,pos_1671600319183287094,0.01,2.0,pos
49883,140211,17/11/2022 14:33:52,1930,pp_1668695631982588930,0.025,2.0,pp
49884,82140,06/01/2021 17:57:04,1061,pr_1609955823982087061,0.03,0.0,pr
49885,115971,01/10/2022 11:51:57,128,pr_1664625116508746128,0.03,0.0,pr
49886,98797,21/12/2021 09:01:47,117,pr_1640077306784389117,0.03,0.0,pr
49887,103054,09/03/2022 04:25:23,1134,pr_1646799923457674134,0.03,0.0,pr
49888,107071,10/05/2022 10:39:16,2684,pr_1652179155638397684,0.03,0.0,pr
49889,99407,01/01/2022 07:34:53,1381,pr_1641022493361123381,0.03,0.0,pr
49890,110606,06/07/2022 09:35:00,927,pr_1657100099529685927,0.03,0.0,pr
49891,97885,04/12/2021 07:20:41,868,pr_1638602440754942868,0.03,0.0,pr
49892,114932,13/09/2022 06:37:16,2056,pr_1663051035676710056,0.03,0.0,pr
49893,38439,18/09/2022 06:01:35,108,pos_1663480895500302108,0.01,2.0,pos
49894,124003,17/07/2021 16:36:00,1099,pp_1626539760070252099,0.025,2.0,pp
49895,78902,22/12/2022 08:07:46,331,pos_1671696465590648331,0.01,2.0,pos
49896,126743,30/11/2021 10:09:42,1821,pp_1638266982061306821,0.025,2.0,pp
49897,78529,21/12/2022 02:26:54,140,pos_1671589614390376140,0.01,2.0,pos
49898,132048,11/05/2022 07:16:06,1180,pp_1652253366189078180,0.025,2.0,pp
49899,77965,19/12/2022 12:29:06,172,pos_1671452946321826172,0.01,2.0,pos
49900,67535,11/11/2022 02:10:07,70,pos_1668132606922168070,0.01,2.0,pos
49901,52706,22/11/2022 15:37:26,277,pos_1669131446475774277,0.01,2.0,pos
49902,52885,22/11/2022 13:48:09,170,pos_1669124889027455170,0.01,2.0,pos
49903,74297,07/12/2022 19:48:12,25,pos_1670442491576545025,0.01,2.0,pos
49904,125873,18/10/2021 08:41:20,1054,pp_1634546479567907054,0.025,2.0,pp
49905,5028,19/09/2021 05:49:31,74,pos_1632030570964783074,0.01,2.0,pos
49906,56073,04/12/2022 08:33:09,255,pos_1670142789070299255,0.01,2.0,pos
49907,69571,20/11/2022 16:30:50,201,pos_1668961850462532201,0.01,2.0,pos
49908,131830,07/05/2022 15:07:29,1783,pp_1651936049181609783,0.025,2.0,pp
49909,113337,18/08/2022 10:02:48,902,pr_1660816968291267902,0.03,0.0,pr
49910,66057,05/11/2022 20:32:30,231,pos_1667680349838445231,0.01,2.0,pos
49911,133195,07/06/2022 12:12:58,12123232323,pp_1654603977510178298,0.025,2.0,pp
49912,93917,17/09/2021 14:31:51,794,pr_1631889111271360794,0.03,0.0,pr
49913,61236,15/10/2022 10:16:29,91,pos_1665828989441623091,0.01,2.0,pos
49914,106361,30/04/2022 17:29:28,720,pr_1651339768483794720,0.03,0.0,pr
49915,123833,09/07/2021 14:32:55,1901,pp_1625841175487005901,0.025,2.0,pp
49916,65323,02/11/2022 14:20:27,122,pos_1667398827260369122,0.01,2.0,pos
49917,78281,20/12/2022 17:17:17,80,pos_1671556637268537080,0.01,2.0,pos
49918,92997,31/08/2021 08:45:30,1874,pr_1630399530109036874,0.03,0.0,pr
49919,84850,11/03/2021 09:23:43,525,pr_1615454622746691525,0.03,0.0,pr
49920,93676,13/09/2021 04:39:50,2404,pr_1631507989636489404,0.03,0.0,pr
49921,114287,02/09/2022 11:52:15,1017,pr_1662119535117990017,0.03,0.0,pr
49922,114227,01/09/2022 13:45:36,100,pr_1662039936296377100,0.03,0.0,pr
49923,21313,27/05/2022 11:32:59,125,pos_1653651179229942125,0.01,2.0,pos
49924,32107,13/08/2022 14:50:08,21,pos_1660402208431817021,0.01,2.0,pos
49925,42958,10/10/2022 04:07:12,364,pos_1665374832204012364,0.01,2.0,pos
49926,34192,26/08/2022 19:14:11,322,pos_1661541251019396322,0.01,2.0,pos
49927,135485,01/08/2022 12:08:06,283,pp_1659355686459194283,0.025,2.0,pp
49928,79996,25/12/2022 12:59:00,257,pos_1671973139967068257,0.01,2.0,pos
49929,48594,04/11/2022 18:11:19,170,pos_1667585479246294170,0.01,2.0,pos
49930,38536,19/09/2022 08:42:29,89,pos_1663576949382712089,0.01,2.0,pos
49931,75917,12/12/2022 16:29:31,140,pos_1670862571145368140,0.01,2.0,pos
49932,62471,20/10/2022 16:34:31,303,pos_1666283671498133303,0.01,2.0,pos
49933,125309,23/09/2021 08:52:27,1493,pp_1632387147044474493,0.025,2.0,pp
49934,4290,26/08/2021 08:04:44,58,pos_1629965084289644058,0.01,2.0,pos
49935,34236,26/08/2022 12:30:56,13,pos_1661517056242092013,0.01,2.0,pos
49936,48943,06/11/2022 12:59:55,62,pos_1667739594626524062,0.01,2.0,pos
49937,13852,08/03/2022 12:53:13,89,pos_1646743992533990089,0.01,2.0,pos
49938,98050,07/12/2021 13:23:26,1863,pr_1638883405646270863,0.03,0.0,pr
49939,52932,23/11/2022 08:59:54,295,pos_1669193993974519295,0.01,2.0,pos
49940,17153,16/04/2022 06:20:30,206,pos_1650090030213435206,0.01,2.0,pos
49941,36972,11/09/2022 06:29:50,345,pos_1662877789726646345,0.01,2.0,pos
49942,87051,30/04/2021 17:25:29,762,pr_1619803528797906762,0.03,0.0,pr
49943,107984,24/05/2022 10:18:35,433,pr_1653387514918795433,0.03,0.0,pr
49944,102876,05/03/2022 09:16:36,1883,pr_1646471795556295883,0.03,0.0,pr
49945,71273,26/11/2022 16:36:17,235,pos_1669480577283019235,0.01,2.0,pos
49946,58729,03/10/2022 17:25:20,465,pos_1664817919867248465,0.01,2.0,pos
49947,97793,02/12/2021 03:03:11,2227,pr_1638414190678311227,0.03,0.0,pr
49948,75660,11/12/2022 17:46:54,159,pos_1670780814436342159,0.01,2.0,pos
49949,125481,02/10/2021 09:20:55,183,pp_1633166454935605183,0.025,2.0,pp
49950,75802,11/12/2022 09:32:14,288,pos_1670751133629405288,0.01,2.0,pos
49951,6902,07/11/2021 11:47:12,136,pos_1636285632164357136,0.01,2.0,pos
49952,14400,15/03/2022 06:32:05,214,pos_1647325924895048214,0.01,2.0,pos
49953,61350,15/10/2022 16:36:20,13,pos_1665851780117323013,0.01,2.0,pos
49954,8393,09/12/2021 11:05:21,73,pos_1639047920892403073,0.01,2.0,pos
49955,83870,15/02/2021 10:41:24,617,pr_1613385684498225617,0.03,0.0,pr
49956,78802,22/12/2022 00:34:35,163,pos_1671669275031389163,0.01,2.0,pos
49957,53656,25/11/2022 11:16:55,197,pos_1669375014786577197,0.01,2.0,pos
49958,103476,16/03/2022 02:53:36,1539,pr_1647399216094368539,0.03,0.0,pr
49959,53066,23/11/2022 04:35:21,192,pos_1669178121030123192,0.01,2.0,pos
49960,110930,11/07/2022 19:41:28,844,pr_1657568488314250844,0.03,0.0,pr
49961,58765,03/10/2022 20:02:20,71,pos_1664827340063963071,0.01,2.0,pos
49962,123139,27/05/2021 11:55:22,607,pp_1622116522469603607,0.025,2.0,pp
49963,119940,09/12/2022 09:15:05,882,pr_1670577304799442882,0.03,0.0,pr
49964,129707,18/03/2022 03:00:16,1232323235,pp_1647572416366313985,0.025,2.0,pp
49965,129202,04/03/2022 17:24:53,2839,pp_1646414692661137839,0.025,2.0,pp
49966,134658,13/07/2022 13:37:04,1318,pp_1657719424307400318,0.025,2.0,pp
49967,73675,04/12/2022 15:45:39,303,pos_1670168739426271303,0.01,2.0,pos
49968,42818,10/10/2022 10:48:46,67,pos_1665398926190117067,0.01,2.0,pos
49969,129635,16/03/2022 04:40:54,1917,pp_1647405653836211917,0.025,2.0,pp
49970,86168,09/04/2021 16:06:47,712,pr_1617984406755207712,0.03,0.0,pr
49971,65759,04/11/2022 10:05:36,111,pos_1667556335658755111,0.01,2.0,pos
49972,126060,27/10/2021 12:56:39,1330,pp_1635339399444961330,0.025,2.0,pp
49973,41630,04/10/2022 13:03:52,89,pos_1664888631622205089,0.01,2.0,pos
49974,133542,14/06/2022 06:22:39,850,pp_1655187759256298850,0.025,2.0,pp
49975,43976,15/10/2022 12:06:31,145,pos_1665835590992496145,0.01,2.0,pos
49976,70195,22/11/2022 10:11:20,99,pos_1669111880030633099,0.01,2.0,pos
49977,85027,14/03/2021 12:39:53,27,pr_1615725593393695027,0.03,0.0,pr
49978,10282,12/01/2022 15:50:54,78,pos_1642002654217187078,0.01,2.0,pos
49979,51876,19/11/2022 11:32:16,216,pos_1668857536180511216,0.01,2.0,pos
49980,130703,12/04/2022 06:42:24,274,pp_1649745744311054274,0.025,2.0,pp
49981,35017,30/08/2022 13:31:29,34,pos_1661866288690719034,0.01,2.0,pos
49982,133764,21/06/2022 03:09:43,10,pp_1655780983298855010,0.025,2.0,pp
49983,58376,01/10/2022 11:57:24,134,pos_1664625443694519134,0.01,2.0,pos
49984,124060,21/07/2021 08:23:43,752,pp_1626855822735206752,0.025,2.0,pp
49985,110157,28/06/2022 16:29:55,1391,pr_1656433794656760391,0.03,0.0,pr
49986,138214,29/09/2022 01:11:14,33,pp_1664413874121463033,0.025,2.0,pp
49987,51212,16/11/2022 13:41:26,92,pos_1668606085726235092,0.01,2.0,pos
49988,22815,09/06/2022 18:15:22,82,pos_1654798522243277082,0.01,2.0,pos
49989,71587,27/11/2022 20:56:15,55,pos_1669582575099969055,0.01,2.0,pos
49990,99224,29/12/2021 12:35:42,204,pr_1640781342044772204,0.03,0.0,pr
49991,67547,11/11/2022 06:46:29,204,pos_1668149188945592204,0.01,2.0,pos
49992,41314,03/10/2022 05:48:05,155,pos_1664776084591703155,0.01,2.0,pos
49993,99497,03/01/2022 01:09:43,1332,pr_1641172183018529332,0.03,0.0,pr
49994,82781,21/01/2021 14:27:07,518,pr_1611239226607362518,0.03,0.0,pr
49995,50732,14/11/2022 12:23:06,137,pos_1668428586390240137,0.01,2.0,pos
49996,22961,10/06/2022 03:58:01,196,pos_1654833481004377196,0.01,2.0,pos
49997,43379,12/10/2022 06:29:56,278,pos_1665556195909358278,0.01,2.0,pos
49998,47186,30/10/2022 08:21:41,274,pos_1667118100975872274,0.01,2.0,pos
49999,60769,13/10/2022 17:46:59,308,pos_1665683219261784308,0.01,2.0,pos
50000,46530,26/10/2022 19:45:55,100,pos_1666813554556955100,0.01,2.0,pos
50001,104483,31/03/2022 06:41:26,967,pr_1648708885777488967,0.03,0.0,pr
50002,23586,15/06/2022 07:00:13,214,pos_1655276413180143214,0.01,2.0,pos
50003,99019,26/12/2021 11:12:56,310,pr_1640517176489724310,0.03,0.0,pr
50004,81675,31/12/2022 03:25:08,137,pos_1672457107783224137,0.01,2.0,pos
